seq_id,print_id,tile_id,saturated,centroids
3167,SI266220200309225433,15,0,"[{""x"": 51.88663967611336, ""y"": 129.8421052631579, ""count"": 494}, {""x"": 196.9848163841808, ""y"": 140.63877118644066, ""count"": 2832}]"
3168,SI266220200309225433,0,0,"[{""x"": 476.08467459762073, ""y"": 344.26941917424773, ""count"": 1429}]"
3169,SI266220200309225433,1,0,"[{""x"": 475.4344521849272, ""y"": 60.40278657378087, ""count"": 1579}, {""x"": 475.5568400770713, ""y"": 276.49197174052665, ""count"": 1557}, {""x"": 475.7527432333577, ""y"": 491.067300658376, ""count"": 1367}]"
3170,SI266220200309225433,2,0,"[{""x"": 475.37028301886795, ""y"": 424.9811320754717, ""count"": 1696}, {""x"": 475.6524427952999, ""y"": 208.9369202226345, ""count"": 1617}, {""x"": 476.30835734870317, ""y"": 2.988472622478386, ""count"": 347}]"
3171,SI266220200309225433,3,839,"[{""x"": 473.2922868741543, ""y"": 140.88092016238159, ""count"": 1478}]"
3172,SI266220200309225433,4,0,"[{""x"": 22.459302325581394, ""y"": 344.31063122923587, ""count"": 1204}, {""x"": 397.9498875682621, ""y"": 344.1079344683585, ""count"": 3113}]"
3173,SI266220200309225433,5,0,"[{""x"": 23.333333333333332, ""y"": 60.40354767184036, ""count"": 1353}, {""x"": 23.442278860569715, ""y"": 276.49325337331334, ""count"": 1334}, {""x"": 23.027145359019265, ""y"": 491.1786339754816, ""count"": 1142}, {""x"": 397.59737495565804, ""y"": 60.22596665484214, ""count"": 2819}, {""x"": 397.76185671039354, ""y"": 276.37773292970064, ""count"": 2973}, {""x"": 397.45069860279443, ""y"": 490.962874251497, ""count"": 2505}]"
3174,SI266220200309225433,6,0,"[{""x"": 23.04823151125402, ""y"": 2.9967845659163985, ""count"": 311}, {""x"": 23.50610193826274, ""y"": 208.92318736539843, ""count"": 1393}, {""x"": 23.671907040328094, ""y"": 424.98427887901573, ""count"": 1463}, {""x"": 397.6361533377396, ""y"": 424.4586913417052, ""count"": 3026}, {""x"": 397.2128279883382, ""y"": 2.988338192419825, ""count"": 686}, {""x"": 397.46197991391676, ""y"": 208.44906743185078, ""count"": 2788}]"
3175,SI266220200309225433,7,718,"[{""x"": 26.311268715524033, ""y"": 140.97714736012608, ""count"": 1269}, {""x"": 398.2075842696629, ""y"": 140.21994382022473, ""count"": 3560}, {""x"": 469.125, ""y"": 198.0625, ""count"": 16}]"
3176,SI266220200309225433,8,0,"[{""x"": 297.8140437544107, ""y"": 344.15419901199715, ""count"": 2834}]"
3177,SI266220200309225433,9,249,"[{""x"": 298.2169988717563, ""y"": 490.2907107935314, ""count"": 2659}, {""x"": 297.44735030970406, ""y"": 60.212319339298006, ""count"": 2906}, {""x"": 297.5821104122991, ""y"": 276.13591893780574, ""count"": 2862}]"
3178,SI266220200309225433,10,0,"[{""x"": 297.40435082872926, ""y"": 208.97617403314916, ""count"": 2896}, {""x"": 298.56815440289506, ""y"": 3.8033775633293123, ""count"": 829}, {""x"": 297.4855614973262, ""y"": 424.5272727272727, ""count"": 2805}]"
3179,SI266220200309225433,11,0,"[{""x"": 297.10271247739604, ""y"": 140.51826401446655, ""count"": 2765}]"
3180,SI266220200309225433,12,0,"[{""x"": 197.87004192196065, ""y"": 344.1180264430829, ""count"": 3101}]"
3181,SI266220200309225433,13,0,"[{""x"": 197.4105339105339, ""y"": 60.15728715728716, ""count"": 2772}, {""x"": 197.30491228070176, ""y"": 276.46526315789475, ""count"": 2850}, {""x"": 197.33385396329558, ""y"": 490.70324092151503, ""count"": 2561}]"
3182,SI266220200309225433,14,0,"[{""x"": 197.374912403644, ""y"": 208.7102312543798, ""count"": 2854}, {""x"": 197.17224715222645, ""y"": 424.8115291681049, ""count"": 2897}, {""x"": 197.54007884362682, ""y"": 3.6465177398160313, ""count"": 761}]"
3183,SI266220200309225433,15,0,"[{""x"": 197.18817391304347, ""y"": 140.91478260869565, ""count"": 2875}]"
3184,SI266220200309225433,0,0,"[{""x"": 475.5529986052999, ""y"": 344.58228730822873, ""count"": 1434}]"
3185,SI266220200309225433,1,0,"[{""x"": 475.2782002534854, ""y"": 60.48479087452471, ""count"": 1578}, {""x"": 475.42464878671774, ""y"": 276.51596424010216, ""count"": 1566}, {""x"": 475.3249815770081, ""y"": 491.3633014001474, ""count"": 1357}]"
3186,SI266220200309225433,2,0,"[{""x"": 473.5091836734694, ""y"": 210.2545918367347, ""count"": 1960}, {""x"": 475.12157330154946, ""y"": 425.18474374255067, ""count"": 1678}, {""x"": 476.0431266846361, ""y"": 2.9973045822102424, ""count"": 371}, {""x"": 495.9375, ""y"": 278.0, ""count"": 16}]"
3187,SI266220200309225433,3,624,"[{""x"": 474.09129383313183, ""y"": 143.6390568319226, ""count"": 1654}]"
3188,SI266220200309225433,4,0,"[{""x"": 22.628883291351805, ""y"": 344.4609571788413, ""count"": 1191}, {""x"": 396.89233278955953, ""y"": 344.6182707993475, ""count"": 3065}, {""x"": 362.1363636363636, ""y"": 423.8636363636364, ""count"": 66}, {""x"": 412.45283018867923, ""y"": 391.66037735849056, ""count"": 53}]"
3189,SI266220200309225433,5,0,"[{""x"": 23.300371747211894, ""y"": 60.68996282527881, ""count"": 1345}, {""x"": 23.357839459864966, ""y"": 276.47036759189797, ""count"": 1333}, {""x"": 23.05026455026455, ""y"": 491.34567901234567, ""count"": 1134}, {""x"": 328.1818181818182, ""y"": 320.8181818181818, ""count"": 11}, {""x"": 397.8063742289239, ""y"": 276.7535983550377, ""count"": 2918}, {""x"": 397.2012754085293, ""y"": 491.02311677959347, ""count"": 2509}, {""x"": 397.3805054151625, ""y"": 60.44657039711191, ""count"": 2770}]"
3190,SI266220200309225433,6,0,"[{""x"": 23.22222222222222, ""y"": 3.003174603174603, ""count"": 315}, {""x"": 23.93114973262032, ""y"": 208.87232620320856, ""count"": 1496}, {""x"": 23.705350938151494, ""y"": 425.3259207783183, ""count"": 1439}, {""x"": 28.565217391304348, ""y"": 131.0, ""count"": 23}, {""x"": 397.2037762736017, ""y"": 208.57320983256145, ""count"": 2807}, {""x"": 397.71034946236557, ""y"": 424.8837365591398, ""count"": 2976}, {""x"": 397.6791666666667, ""y"": 3.1847222222222222, ""count"": 720}]"
3191,SI266220200309225433,7,625,"[{""x"": 25.739591218773658, ""y"": 141.0529901589705, ""count"": 1321}, {""x"": 2.0, ""y"": 182.0, ""count"": 27}, {""x"": 397.13279908414427, ""y"": 141.73755008586147, ""count"": 3494}, {""x"": 468.93333333333334, ""y"": 198.0, ""count"": 15}]"
3192,SI266220200309225433,8,0,"[{""x"": 297.39324227174694, ""y"": 344.49496764917325, ""count"": 2782}]"
3193,SI266220200309225433,9,0,"[{""x"": 205.0, ""y"": 117.0, ""count"": 21}, {""x"": 297.42101284958426, ""y"": 490.5453514739229, ""count"": 2646}, {""x"": 297.2058404558405, ""y"": 276.4985754985755, ""count"": 2808}, {""x"": 297.95878449179185, ""y"": 60.92071253929445, ""count"": 2863}]"
3194,SI266220200309225433,10,0,"[{""x"": 196.18840579710144, ""y"": 472.18840579710144, ""count"": 69}, {""x"": 213.0, ""y"": 45.5, ""count"": 10}, {""x"": 295.8004459308807, ""y"": 4.109253065774805, ""count"": 897}, {""x"": 297.12027491408935, ""y"": 209.00515463917526, ""count"": 2910}, {""x"": 296.81764501563043, ""y"": 424.8079194164641, ""count"": 2879}]"
3195,SI266220200309225433,11,0,"[{""x"": 297.0399857193859, ""y"": 140.71403070332025, ""count"": 2801}]"
3196,SI266220200309225433,12,0,"[{""x"": 197.62187088274044, ""y"": 344.47595520421606, ""count"": 3036}]"
3197,SI266220200309225433,13,0,"[{""x"": 197.5427760028399, ""y"": 276.651402200923, ""count"": 2817}, {""x"": 197.05234159779613, ""y"": 490.9016135379772, ""count"": 2541}, {""x"": 197.00474972597735, ""y"": 60.45414687614176, ""count"": 2737}]"
3198,SI266220200309225433,14,0,"[{""x"": 120.36666666666666, ""y"": 210.63333333333333, ""count"": 30}, {""x"": 195.79880239520958, ""y"": 3.864670658682635, ""count"": 835}, {""x"": 197.22152341020265, ""y"": 208.8148148148148, ""count"": 2862}, {""x"": 197.02036589575422, ""y"": 424.9882637210908, ""count"": 2897}]"
3199,SI266220200309225433,15,0,"[{""x"": 196.89962055881338, ""y"": 140.99758537426698, ""count"": 2899}]"
3200,SI266220200309225433,0,0,"[{""x"": 475.7632681564246, ""y"": 344.5013966480447, ""count"": 1432}]"
3201,SI266220200309225433,1,0,"[{""x"": 475.20975918884665, ""y"": 60.51394169835235, ""count"": 1578}, {""x"": 475.27566539923953, ""y"": 276.55703422053233, ""count"": 1578}, {""x"": 475.29880774962743, ""y"": 491.3614008941878, ""count"": 1342}]"
3202,SI266220200309225433,2,0,"[{""x"": 474.0442105263158, ""y"": 210.0236842105263, ""count"": 1900}, {""x"": 475.2112171837709, ""y"": 425.3442720763723, ""count"": 1676}, {""x"": 475.77322404371586, ""y"": 2.9098360655737703, ""count"": 366}, {""x"": 495.8181818181818, ""y"": 278.0, ""count"": 11}]"
3203,SI266220200309225433,3,755,"[{""x"": 417.8181818181818, ""y"": 140.8181818181818, ""count"": 11}, {""x"": 473.4356270810211, ""y"": 143.14150943396226, ""count"": 1802}, {""x"": 445.5, ""y"": 180.0, ""count"": 10}]"
3204,SI266220200309225433,4,0,"[{""x"": 22.30550774526678, ""y"": 344.5275387263339, ""count"": 1162}, {""x"": 396.6016976820111, ""y"": 344.57427358798566, ""count"": 3063}, {""x"": 362.09090909090907, ""y"": 423.6969696969697, ""count"": 66}, {""x"": 412.48979591836735, ""y"": 391.734693877551, ""count"": 49}]"
3205,SI266220200309225433,5,0,"[{""x"": 23.32241250930752, ""y"": 60.61801935964259, ""count"": 1343}, {""x"": 23.397455089820358, ""y"": 276.5261976047904, ""count"": 1336}, {""x"": 22.721162579473205, ""y"": 491.5295186194369, ""count"": 1101}, {""x"": 328.0, ""y"": 321.0, ""count"": 11}, {""x"": 397.1456140350877, ""y"": 276.76666666666665, ""count"": 2850}, {""x"": 397.1404628890662, ""y"": 491.0482841181165, ""count"": 2506}, {""x"": 397.34478976234004, ""y"": 60.30420475319927, ""count"": 2735}]"
3206,SI266220200309225433,6,0,"[{""x"": 22.604095563139932, ""y"": 2.78839590443686, ""count"": 293}, {""x"": 24.179624664879356, ""y"": 208.84718498659518, ""count"": 1492}, {""x"": 24.0049610205528, ""y"": 425.029057406095, ""count"": 1411}, {""x"": 28.695652173913043, ""y"": 131.04347826086956, ""count"": 23}, {""x"": 397.1994497936726, ""y"": 3.171939477303989, ""count"": 727}, {""x"": 397.15206552706553, ""y"": 208.57407407407408, ""count"": 2808}, {""x"": 397.6559356136821, ""y"": 424.90342052313883, ""count"": 2982}]"
3207,SI266220200309225433,7,685,"[{""x"": 24.59985935302391, ""y"": 141.8959212376934, ""count"": 1422}, {""x"": 396.14212475078324, ""y"": 141.4599829108516, ""count"": 3511}]"
3208,SI266220200309225433,8,0,"[{""x"": 297.2082878953108, ""y"": 344.35696110505273, ""count"": 2751}]"
3209,SI266220200309225433,9,344,"[{""x"": 205.0, ""y"": 117.0, ""count"": 25}, {""x"": 297.0094375235938, ""y"": 490.6092865232163, ""count"": 2649}, {""x"": 297.78644186863363, ""y"": 60.80540920266947, ""count"": 2847}, {""x"": 297.12442067736185, ""y"": 276.5212121212121, ""count"": 2805}]"
3210,SI266220200309225433,10,0,"[{""x"": 196.17910447761193, ""y"": 472.2238805970149, ""count"": 67}, {""x"": 213.0, ""y"": 45.5, ""count"": 12}, {""x"": 294.8393665158371, ""y"": 3.929864253393665, ""count"": 884}, {""x"": 296.8416083916084, ""y"": 208.82202797202797, ""count"": 2860}, {""x"": 296.7239819004525, ""y"": 424.8099547511312, ""count"": 2873}]"
3211,SI266220200309225433,11,0,"[{""x"": 296.975956284153, ""y"": 140.93624772313296, ""count"": 2745}]"
3212,SI266220200309225433,12,0,"[{""x"": 197.1904290429043, ""y"": 344.4372937293729, ""count"": 3030}]"
3213,SI266220200309225433,13,0,"[{""x"": 197.21669054441261, ""y"": 276.56088825214897, ""count"": 2792}, {""x"": 197.12316249503377, ""y"": 491.05164878823996, ""count"": 2517}, {""x"": 196.695882130714, ""y"": 60.18360408009067, ""count"": 2647}]"
3214,SI266220200309225433,14,0,"[{""x"": 120.4074074074074, ""y"": 210.59259259259258, ""count"": 27}, {""x"": 195.69060052219322, ""y"": 3.631853785900783, ""count"": 766}, {""x"": 197.07379679144384, ""y"": 208.602495543672, ""count"": 2805}, {""x"": 196.81767571329158, ""y"": 425.0508002783577, ""count"": 2874}]"
3215,SI266220200309225433,15,0,"[{""x"": 196.80982019363762, ""y"": 141.03008298755188, ""count"": 2892}]"
3216,SI266220200309225433,0,0,"[{""x"": 475.14044943820227, ""y"": 343.60674157303373, ""count"": 1424}]"
3217,SI266220200309225433,1,0,"[{""x"": 474.85750636132315, ""y"": 60.45610687022901, ""count"": 1572}, {""x"": 475.22689611217334, ""y"": 276.5003186743148, ""count"": 1569}, {""x"": 475.5254901960784, ""y"": 491.5019607843137, ""count"": 1275}]"
3218,SI266220200309225433,2,0,"[{""x"": 475.0342089187538, ""y"": 209.01588271227857, ""count"": 1637}, {""x"": 475.1888691533452, ""y"": 425.3149792776791, ""count"": 1689}, {""x"": 476.1, ""y"": 2.7885714285714287, ""count"": 350}]"
3219,SI266220200309225433,3,764,"[{""x"": 418.0, ""y"": 141.0, ""count"": 11}, {""x"": 436.36170212765956, ""y"": 101.02127659574468, ""count"": 47}, {""x"": 472.07490864799024, ""y"": 140.72411693057248, ""count"": 1642}, {""x"": 445.5, ""y"": 180.0, ""count"": 12}]"
3220,SI266220200309225433,4,0,"[{""x"": 20.926305970149254, ""y"": 343.87873134328356, ""count"": 1072}, {""x"": 396.6940249507551, ""y"": 344.23177938279713, ""count"": 3046}]"
3221,SI266220200309225433,5,0,"[{""x"": 23.28814872192099, ""y"": 60.46088303640589, ""count"": 1291}, {""x"": 22.97175572519084, ""y"": 276.5496183206107, ""count"": 1310}, {""x"": 21.850731707317074, ""y"": 491.1590243902439, ""count"": 1025}, {""x"": 396.7402011793271, ""y"": 276.41449878598684, ""count"": 2883}, {""x"": 397.09660468876314, ""y"": 491.03354890864995, ""count"": 2474}, {""x"": 396.0528517110266, ""y"": 60.03916349809886, ""count"": 2630}]"
3222,SI266220200309225433,6,0,"[{""x"": 22.361313868613138, ""y"": 2.6751824817518246, ""count"": 274}, {""x"": 23.263663220088628, ""y"": 208.91285081240767, ""count"": 1354}, {""x"": 23.293610911701364, ""y"": 424.7114142139268, ""count"": 1393}, {""x"": 396.98875638841565, ""y"": 424.8436115843271, ""count"": 2935}, {""x"": 397.06976744186045, ""y"": 2.994186046511628, ""count"": 688}, {""x"": 396.7153284671533, ""y"": 208.5992700729927, ""count"": 2740}]"
3223,SI266220200309225433,7,651,"[{""x"": 24.774517374517373, ""y"": 140.86949806949806, ""count"": 1295}, {""x"": 395.5819888530361, ""y"": 140.80815488413023, ""count"": 3409}]"
3224,SI266220200309225433,8,0,"[{""x"": 296.4177606177606, ""y"": 344.21351351351353, ""count"": 2590}]"
3225,SI266220200309225433,9,214,"[{""x"": 296.1005291005291, ""y"": 490.2981859410431, ""count"": 2646}, {""x"": 296.9451263537906, ""y"": 60.5086642599278, ""count"": 2770}, {""x"": 296.7480173035328, ""y"": 276.5302811824081, ""count"": 2774}]"
3226,SI266220200309225433,10,0,"[{""x"": 295.77579617834397, ""y"": 3.5426751592356687, ""count"": 785}, {""x"": 296.2519167579409, ""y"": 208.77984665936472, ""count"": 2739}, {""x"": 296.9887965305385, ""y"": 424.5446331767257, ""count"": 2767}]"
3227,SI266220200309225433,11,0,"[{""x"": 296.40022675736964, ""y"": 140.7925170068027, ""count"": 2646}]"
3228,SI266220200309225433,12,0,"[{""x"": 196.97002357696195, ""y"": 344.17817446951835, ""count"": 2969}]"
3229,SI266220200309225433,13,0,"[{""x"": 196.76667868734222, ""y"": 276.53407861521816, ""count"": 2773}, {""x"": 196.82509960159362, ""y"": 491.0183266932271, ""count"": 2510}, {""x"": 196.3424063116371, ""y"": 60.424852071005915, ""count"": 2535}]"
3230,SI266220200309225433,14,0,"[{""x"": 196.64900181488204, ""y"": 208.60617059891106, ""count"": 2755}, {""x"": 196.46123474515434, ""y"": 424.7469490308686, ""count"": 2786}, {""x"": 197.41022099447514, ""y"": 3.180939226519337, ""count"": 724}]"
3231,SI266220200309225433,15,0,"[{""x"": 196.3933597979069, ""y"": 140.69180801154818, ""count"": 2771}]"
3232,SI266220200309225433,0,0,"[{""x"": 350.27966101694915, ""y"": 280.1101694915254, ""count"": 118}, {""x"": 475.5981830887491, ""y"": 343.2718378756115, ""count"": 1431}]"
3233,SI266220200309225433,1,0,"[{""x"": 475.15651644336174, ""y"": 59.884287454323996, ""count"": 1642}, {""x"": 475.702479338843, ""y"": 276.3642720915448, ""count"": 1573}, {""x"": 475.6026392961877, ""y"": 491.1473607038123, ""count"": 1364}]"
3234,SI266220200309225433,2,0,"[{""x"": 475.25060679611653, ""y"": 208.7123786407767, ""count"": 1648}, {""x"": 475.2663408674404, ""y"": 424.56078191814294, ""count"": 1637}, {""x"": 477.4788732394366, ""y"": 2.4507042253521125, ""count"": 284}]"
3235,SI266220200309225433,3,712,"[{""x"": 436.4782608695652, ""y"": 100.97826086956522, ""count"": 46}, {""x"": 473.00642148277876, ""y"": 137.49970811441915, ""count"": 1713}]"
3236,SI266220200309225433,4,0,"[{""x"": 22.51735817104149, ""y"": 343.5182049110923, ""count"": 1181}, {""x"": 395.7741214057508, ""y"": 343.09456869009585, ""count"": 3130}]"
3237,SI266220200309225433,5,0,"[{""x"": 23.082589285714285, ""y"": 60.273065476190474, ""count"": 1344}, {""x"": 23.205510052122115, ""y"": 276.3067758749069, ""count"": 1343}, {""x"": 23.064685314685313, ""y"": 491.1354895104895, ""count"": 1144}, {""x"": 397.0096685082873, ""y"": 275.8898480662983, ""count"": 2896}, {""x"": 397.22962382445144, ""y"": 490.81700626959247, ""count"": 2552}, {""x"": 397.36340579710145, ""y"": 59.505797101449275, ""count"": 2760}]"
3238,SI266220200309225433,6,0,"[{""x"": 22.8125, ""y"": 2.5390625, ""count"": 256}, {""x"": 23.589208633093524, ""y"": 208.28489208633093, ""count"": 1390}, {""x"": 23.5, ""y"": 424.44163150492267, ""count"": 1422}, {""x"": 397.36226888122843, ""y"": 423.55969915387027, ""count"": 3191}, {""x"": 397.0354464894342, ""y"": 207.75187457396046, ""count"": 2934}, {""x"": 397.8647342995169, ""y"": 2.996779388083736, ""count"": 621}, {""x"": 432.3666666666667, ""y"": 325.6333333333333, ""count"": 30}]"
3239,SI266220200309225433,7,522,"[{""x"": 24.870217554388596, ""y"": 139.75018754688674, ""count"": 1333}, {""x"": 74.0, ""y"": 125.0625, ""count"": 16}, {""x"": 228.61111111111111, ""y"": 53.388888888888886, ""count"": 54}, {""x"": 394.0450186467768, ""y"": 137.74507192328184, ""count"": 3754}, {""x"": 399.0, ""y"": 69.5, ""count"": 10}]"
3240,SI266220200309225433,8,0,"[{""x"": 9.785714285714286, ""y"": 306.5, ""count"": 28}, {""x"": 297.36262924667653, ""y"": 343.50812407680945, ""count"": 2708}]"
3241,SI266220200309225433,9,1,"[{""x"": 231.75, ""y"": 455.25, ""count"": 28}, {""x"": 296.58658806190124, ""y"": 490.1462785556374, ""count"": 2714}, {""x"": 296.9010250972075, ""y"": 275.8388123011665, ""count"": 2829}, {""x"": 297.1696990902729, ""y"": 59.97445766270119, ""count"": 2858}]"
3242,SI266220200309225433,10,0,"[{""x"": 297.0003582945181, ""y"": 208.52203511286277, ""count"": 2791}, {""x"": 297.46414602346806, ""y"": 3.496740547588005, ""count"": 767}, {""x"": 297.36862885857863, ""y"": 424.4038047379756, ""count"": 2786}]"
3243,SI266220200309225433,11,0,"[{""x"": 296.9970381340244, ""y"": 140.3143280266568, ""count"": 2701}]"
3244,SI266220200309225433,12,0,"[{""x"": 116.70270270270271, ""y"": 300.1621621621622, ""count"": 37}, {""x"": 197.24645331573737, ""y"": 343.6506103596173, ""count"": 3031}]"
3245,SI266220200309225433,13,0,"[{""x"": 195.94573366654765, ""y"": 59.07782934666191, ""count"": 2801}, {""x"": 196.95348011363637, ""y"": 276.26633522727275, ""count"": 2816}, {""x"": 197.04912280701754, ""y"": 490.71150097465886, ""count"": 2565}]"
3246,SI266220200309225433,14,0,"[{""x"": 196.74589578872235, ""y"": 424.52748037116345, ""count"": 2802}, {""x"": 197.03848920863308, ""y"": 208.4611510791367, ""count"": 2780}, {""x"": 197.5943113772455, ""y"": 2.9940119760479043, ""count"": 668}]"
3247,SI266220200309225433,15,0,"[{""x"": 196.71704871060172, ""y"": 140.50859598853867, ""count"": 2792}]"
3248,SI266220200309225433,0,0,"[{""x"": 350.0175438596491, ""y"": 279.9736842105263, ""count"": 114}, {""x"": 476.2577747062889, ""y"": 344.07809260539045, ""count"": 1447}]"
3249,SI266220200309225433,1,0,"[{""x"": 475.43148148148146, ""y"": 59.91851851851852, ""count"": 1620}, {""x"": 475.72190476190474, ""y"": 276.33015873015876, ""count"": 1575}, {""x"": 475.68125455871626, ""y"": 491.0444930707513, ""count"": 1371}]"
3250,SI266220200309225433,2,0,"[{""x"": 475.438648488441, ""y"": 208.68938944872554, ""count"": 1687}, {""x"": 475.34640522875816, ""y"": 424.50920974450383, ""count"": 1683}, {""x"": 476.3403614457831, ""y"": 2.9186746987951806, ""count"": 332}]"
3251,SI266220200309225433,3,893,"[{""x"": 474.32834890965734, ""y"": 138.39813084112149, ""count"": 1605}]"
3252,SI266220200309225433,4,0,"[{""x"": 22.3725, ""y"": 344.125, ""count"": 1200}, {""x"": 396.40257295262, ""y"": 343.47411358644496, ""count"": 3187}]"
3253,SI266220200309225433,5,0,"[{""x"": 23.145077720207254, ""y"": 60.2820133234641, ""count"": 1351}, {""x"": 23.29328358208955, ""y"": 276.39776119402984, ""count"": 1340}, {""x"": 22.925634295713035, ""y"": 491.1076115485564, ""count"": 1143}, {""x"": 397.3272373540856, ""y"": 490.7381322957198, ""count"": 2570}, {""x"": 397.446905766526, ""y"": 59.94971870604782, ""count"": 2844}, {""x"": 397.4622417880122, ""y"": 276.27565187944464, ""count"": 2953}]"
3254,SI266220200309225433,6,0,"[{""x"": 23.03103448275862, ""y"": 2.9448275862068964, ""count"": 290}, {""x"": 23.64245810055866, ""y"": 208.58798882681563, ""count"": 1432}, {""x"": 23.573984858912596, ""y"": 424.70612525808673, ""count"": 1453}, {""x"": 397.5721471235461, ""y"": 423.650110028293, ""count"": 3181}, {""x"": 397.1192098092643, ""y"": 207.77043596730246, ""count"": 2936}, {""x"": 397.31982633863964, ""y"": 3.0231548480463095, ""count"": 691}, {""x"": 432.4074074074074, ""y"": 325.5925925925926, ""count"": 27}]"
3255,SI266220200309225433,7,772,"[{""x"": 25.665958952583157, ""y"": 140.43949044585986, ""count"": 1413}, {""x"": 74.0, ""y"": 125.18181818181819, ""count"": 11}, {""x"": 228.49019607843138, ""y"": 53.21568627450981, ""count"": 51}, {""x"": 395.15141787051897, ""y"": 138.45077581594435, ""count"": 3738}, {""x"": 399.0, ""y"": 69.5, ""count"": 12}]"
3256,SI266220200309225433,8,0,"[{""x"": 9.692307692307692, ""y"": 306.5, ""count"": 26}, {""x"": 297.6009904492395, ""y"": 344.00176865935623, ""count"": 2827}]"
3257,SI266220200309225433,9,225,"[{""x"": 231.45454545454547, ""y"": 455.54545454545456, ""count"": 22}, {""x"": 297.0790543036572, ""y"": 490.18396749168824, ""count"": 2707}, {""x"": 297.1653926337735, ""y"": 275.9867963863794, ""count"": 2878}, {""x"": 297.3608033240997, ""y"": 60.09314404432133, ""count"": 2888}]"
3258,SI266220200309225433,10,0,"[{""x"": 297.10515172900494, ""y"": 208.71242060691603, ""count"": 2834}, {""x"": 297.90451612903223, ""y"": 3.544516129032258, ""count"": 775}, {""x"": 297.41630901287556, ""y"": 424.44742489270385, ""count"": 2796}]"
3259,SI266220200309225433,11,0,"[{""x"": 297.6871628910464, ""y"": 140.50809061488673, ""count"": 2781}]"
3260,SI266220200309225433,12,0,"[{""x"": 116.84615384615384, ""y"": 299.9230769230769, ""count"": 26}, {""x"": 197.3182256509161, ""y"": 343.9922854387657, ""count"": 3111}]"
3261,SI266220200309225433,13,0,"[{""x"": 196.331589958159, ""y"": 59.641910739191076, ""count"": 2868}, {""x"": 197.42887249736566, ""y"": 276.34000702493853, ""count"": 2847}, {""x"": 196.9806875241406, ""y"": 490.6060254924681, ""count"": 2589}]"
3262,SI266220200309225433,14,0,"[{""x"": 196.98734622144113, ""y"": 424.6390158172232, ""count"": 2845}, {""x"": 197.24305060584462, ""y"": 208.46899501069137, ""count"": 2806}, {""x"": 197.05454545454546, ""y"": 3.504895104895105, ""count"": 715}]"
3263,SI266220200309225433,15,0,"[{""x"": 196.9509735744089, ""y"": 140.93776077885954, ""count"": 2876}]"
3264,SI266220200309225433,0,0,"[{""x"": 475.8276343335659, ""y"": 344.4012561060712, ""count"": 1433}]"
3265,SI266220200309225433,1,0,"[{""x"": 475.5746835443038, ""y"": 60.65126582278481, ""count"": 1580}, {""x"": 475.5568400770713, ""y"": 276.5086705202312, ""count"": 1557}, {""x"": 475.58100147275405, ""y"": 491.26067746686306, ""count"": 1358}]"
3266,SI266220200309225433,2,0,"[{""x"": 475.7724262492474, ""y"": 208.73028296207104, ""count"": 1661}, {""x"": 475.3782816229117, ""y"": 424.5859188544153, ""count"": 1676}, {""x"": 475.9224376731302, ""y"": 2.9861495844875345, ""count"": 361}]"
3267,SI266220200309225433,3,790,"[{""x"": 473.4662960389159, ""y"": 141.20500347463516, ""count"": 1439}]"
3268,SI266220200309225433,4,0,"[{""x"": 22.44743481917578, ""y"": 344.4264087468461, ""count"": 1189}, {""x"": 397.50706486833656, ""y"": 344.5956968529223, ""count"": 3114}]"
3269,SI266220200309225433,5,0,"[{""x"": 23.265123226288274, ""y"": 60.48543689320388, ""count"": 1339}, {""x"": 23.408102025506377, ""y"": 276.4921230307577, ""count"": 1333}, {""x"": 22.91212653778559, ""y"": 491.1968365553603, ""count"": 1138}, {""x"": 397.25099027727765, ""y"": 60.39971191933741, ""count"": 2777}, {""x"": 397.7653743315508, ""y"": 276.5658422459893, ""count"": 2992}, {""x"": 397.5021921084097, ""y"": 490.9402152251893, ""count"": 2509}]"
3270,SI266220200309225433,6,0,"[{""x"": 22.72542372881356, ""y"": 3.023728813559322, ""count"": 295}, {""x"": 23.73950177935943, ""y"": 209.0135231316726, ""count"": 1405}, {""x"": 23.64392905866303, ""y"": 424.7701227830832, ""count"": 1466}, {""x"": 397.3651987110634, ""y"": 208.55102040816325, ""count"": 2793}, {""x"": 397.8433333333333, ""y"": 424.702, ""count"": 3000}, {""x"": 397.5753424657534, ""y"": 3.2150684931506848, ""count"": 730}]"
3271,SI266220200309225433,7,738,"[{""x"": 26.40983606557377, ""y"": 141.36475409836066, ""count"": 1220}, {""x"": 397.38388905281795, ""y"": 140.90557686633224, ""count"": 3389}]"
3272,SI266220200309225433,8,0,"[{""x"": 297.540790879943, ""y"": 344.3762023512647, ""count"": 2807}]"
3273,SI266220200309225433,9,93,"[{""x"": 297.94545454545454, ""y"": 490.3965909090909, ""count"": 2640}, {""x"": 297.40070298769774, ""y"": 60.43304042179262, ""count"": 2845}, {""x"": 297.4475374732334, ""y"": 276.43683083511775, ""count"": 2802}]"
3274,SI266220200309225433,10,0,"[{""x"": 298.45168800931316, ""y"": 3.8626309662398137, ""count"": 859}, {""x"": 297.34237995824634, ""y"": 208.95163535142657, ""count"": 2874}, {""x"": 297.2938890851289, ""y"": 424.71246909219354, ""count"": 2831}]"
