seq_id,print_id,tile_id,saturated
2669,SI266220200309225433,13,0
2670,SI266220200309225433,14,0
2671,SI266220200309225433,15,0
2672,SI266220200309225433,0,0
2673,SI266220200309225433,1,0
2674,SI266220200309225433,2,0
2675,SI266220200309225433,3,6422
2676,SI266220200309225433,4,0
2677,SI266220200309225433,5,0
2678,SI266220200309225433,6,0
2679,SI266220200309225433,7,1779
2680,SI266220200309225433,8,0
2681,SI266220200309225433,9,58
2682,SI266220200309225433,10,0
2683,SI266220200309225433,11,0
2684,SI266220200309225433,12,0
2685,SI266220200309225433,13,0
2686,SI266220200309225433,14,0
2687,SI266220200309225433,15,0
2688,SI266220200309225433,0,0
2689,SI266220200309225433,1,0
2690,SI266220200309225433,2,0
2691,SI266220200309225433,3,2952
2692,SI266220200309225433,4,0
2693,SI266220200309225433,5,0
2694,SI266220200309225433,6,0
2695,SI266220200309225433,7,916
2696,SI266220200309225433,8,0
2697,SI266220200309225433,9,107
2698,SI266220200309225433,10,0
2699,SI266220200309225433,11,0
2700,SI266220200309225433,12,0
2701,SI266220200309225433,13,0
2702,SI266220200309225433,14,0
2703,SI266220200309225433,15,0
2704,SI266220200309225433,0,0
2705,SI266220200309225433,1,0
2706,SI266220200309225433,2,0
2707,SI266220200309225433,3,2275
2708,SI266220200309225433,4,0
2709,SI266220200309225433,5,0
2710,SI266220200309225433,6,0
2711,SI266220200309225433,7,711
2712,SI266220200309225433,8,0
2713,SI266220200309225433,9,0
2714,SI266220200309225433,10,199
2715,SI266220200309225433,11,0
2716,SI266220200309225433,12,0
2717,SI266220200309225433,13,0
2718,SI266220200309225433,14,0
2719,SI266220200309225433,15,0
2720,SI266220200309225433,0,0
2721,SI266220200309225433,1,0
2722,SI266220200309225433,2,0
2723,SI266220200309225433,3,3028
2724,SI266220200309225433,4,0
2725,SI266220200309225433,5,0
2726,SI266220200309225433,6,0
2727,SI266220200309225433,7,807
2728,SI266220200309225433,8,0
2729,SI266220200309225433,9,37
2730,SI266220200309225433,10,72
2731,SI266220200309225433,11,0
2732,SI266220200309225433,12,0
2733,SI266220200309225433,13,0
2734,SI266220200309225433,14,0
2735,SI266220200309225433,15,0
2736,SI266220200309225433,0,0
2737,SI266220200309225433,1,0
2738,SI266220200309225433,2,0
2739,SI266220200309225433,3,4111
2740,SI266220200309225433,4,0
2741,SI266220200309225433,5,0
2742,SI266220200309225433,6,0
2743,SI266220200309225433,7,1178
2744,SI266220200309225433,8,0
2745,SI266220200309225433,9,72
2746,SI266220200309225433,10,0
2747,SI266220200309225433,11,0
2748,SI266220200309225433,12,0
2749,SI266220200309225433,13,0
2750,SI266220200309225433,14,0
2751,SI266220200309225433,15,0
2752,SI266220200309225433,0,0
2753,SI266220200309225433,1,0
2754,SI266220200309225433,2,0
2755,SI266220200309225433,3,3163
2756,SI266220200309225433,4,0
2757,SI266220200309225433,5,0
2758,SI266220200309225433,6,0
2759,SI266220200309225433,7,740
2760,SI266220200309225433,8,0
2761,SI266220200309225433,9,32
2762,SI266220200309225433,10,0
2763,SI266220200309225433,11,0
2764,SI266220200309225433,12,0
2765,SI266220200309225433,13,0
2766,SI266220200309225433,14,0
2767,SI266220200309225433,15,0
2768,SI266220200309225433,0,0
2769,SI266220200309225433,1,0
2770,SI266220200309225433,2,0
2771,SI266220200309225433,3,3459
2772,SI266220200309225433,4,0
2773,SI266220200309225433,5,0
2774,SI266220200309225433,6,0
2775,SI266220200309225433,7,1101
2776,SI266220200309225433,8,0
2777,SI266220200309225433,9,156
2778,SI266220200309225433,10,0
2779,SI266220200309225433,11,0
2780,SI266220200309225433,12,0
2781,SI266220200309225433,13,0
2782,SI266220200309225433,14,0
2783,SI266220200309225433,15,0
2784,SI266220200309225433,0,0
2785,SI266220200309225433,1,0
2786,SI266220200309225433,2,0
2787,SI266220200309225433,3,2386
2788,SI266220200309225433,4,0
2789,SI266220200309225433,5,0
2790,SI266220200309225433,6,0
2791,SI266220200309225433,7,809
2792,SI266220200309225433,8,0
2793,SI266220200309225433,9,42
2794,SI266220200309225433,10,83
2795,SI266220200309225433,11,0
2796,SI266220200309225433,12,0
2797,SI266220200309225433,13,0
2798,SI266220200309225433,14,0
2799,SI266220200309225433,15,0
2800,SI266220200309225433,0,0
2801,SI266220200309225433,1,0
2802,SI266220200309225433,2,0
2803,SI266220200309225433,3,3474
2804,SI266220200309225433,4,0
2805,SI266220200309225433,5,0
2806,SI266220200309225433,6,0
2807,SI266220200309225433,7,1329
2808,SI266220200309225433,8,0
2809,SI266220200309225433,9,2
2810,SI266220200309225433,10,65
2811,SI266220200309225433,11,0
2812,SI266220200309225433,12,0
2813,SI266220200309225433,13,0
2814,SI266220200309225433,14,0
2815,SI266220200309225433,15,0
2816,SI266220200309225433,0,0
2817,SI266220200309225433,1,0
2818,SI266220200309225433,2,0
2819,SI266220200309225433,3,3917
2820,SI266220200309225433,4,0
2821,SI266220200309225433,5,0
2822,SI266220200309225433,6,0
2823,SI266220200309225433,7,1267
2824,SI266220200309225433,8,0
2825,SI266220200309225433,9,124
2826,SI266220200309225433,10,52
2827,SI266220200309225433,11,0
2828,SI266220200309225433,12,0
2829,SI266220200309225433,13,0
2830,SI266220200309225433,14,0
2831,SI266220200309225433,15,0
2832,SI266220200309225433,0,0
2833,SI266220200309225433,1,0
2834,SI266220200309225433,2,0
2835,SI266220200309225433,3,3056
2836,SI266220200309225433,4,0
2837,SI266220200309225433,5,0
2838,SI266220200309225433,6,0
2839,SI266220200309225433,7,1255
2840,SI266220200309225433,8,0
2841,SI266220200309225433,9,110
2842,SI266220200309225433,10,0
2843,SI266220200309225433,11,0
2844,SI266220200309225433,12,0
2845,SI266220200309225433,13,0
2846,SI266220200309225433,14,0
2847,SI266220200309225433,15,0
2848,SI266220200309225433,0,0
2849,SI266220200309225433,1,0
2850,SI266220200309225433,2,0
2851,SI266220200309225433,3,4707
2852,SI266220200309225433,4,0
2853,SI266220200309225433,5,0
2854,SI266220200309225433,6,0
2855,SI266220200309225433,7,1321
2856,SI266220200309225433,8,0
2857,SI266220200309225433,9,131
2858,SI266220200309225433,10,58
2859,SI266220200309225433,11,0
2860,SI266220200309225433,12,0
2861,SI266220200309225433,13,0
2862,SI266220200309225433,14,0
2863,SI266220200309225433,15,0
2864,SI266220200309225433,0,0
2865,SI266220200309225433,1,0
2866,SI266220200309225433,2,0
2867,SI266220200309225433,3,2944
2868,SI266220200309225433,4,0
2869,SI266220200309225433,5,0
2870,SI266220200309225433,6,0
2871,SI266220200309225433,7,824
2872,SI266220200309225433,8,0
2873,SI266220200309225433,9,47
2874,SI266220200309225433,10,0
2875,SI266220200309225433,11,0
2876,SI266220200309225433,12,0
2877,SI266220200309225433,13,0
2878,SI266220200309225433,14,0
2879,SI266220200309225433,15,0
2880,SI266220200309225433,0,0
2881,SI266220200309225433,1,0
2882,SI266220200309225433,2,0
2883,SI266220200309225433,3,3046
2884,SI266220200309225433,4,0
2885,SI266220200309225433,5,0
2886,SI266220200309225433,6,0
2887,SI266220200309225433,7,1409
2888,SI266220200309225433,8,0
2889,SI266220200309225433,9,0
2890,SI266220200309225433,10,135
2891,SI266220200309225433,11,0
2892,SI266220200309225433,12,0
2893,SI266220200309225433,13,0
2894,SI266220200309225433,14,0
2895,SI266220200309225433,15,0
2896,SI266220200309225433,0,0
2897,SI266220200309225433,1,0
2898,SI266220200309225433,2,0
2899,SI266220200309225433,3,3046
2900,SI266220200309225433,4,0
2901,SI266220200309225433,5,0
2902,SI266220200309225433,6,0
2903,SI266220200309225433,7,956
2904,SI266220200309225433,8,0
2905,SI266220200309225433,9,60
2906,SI266220200309225433,10,82
2907,SI266220200309225433,11,0
2908,SI266220200309225433,12,0
2909,SI266220200309225433,13,0
2910,SI266220200309225433,14,0
2911,SI266220200309225433,15,0
2912,SI266220200309225433,0,0
2913,SI266220200309225433,1,0
2914,SI266220200309225433,2,0
2915,SI266220200309225433,3,4297
2916,SI266220200309225433,4,0
2917,SI266220200309225433,5,0
2918,SI266220200309225433,6,0
2919,SI266220200309225433,7,1188
2920,SI266220200309225433,8,0
2921,SI266220200309225433,9,82
2922,SI266220200309225433,10,0
2923,SI266220200309225433,11,0
2924,SI266220200309225433,12,0
2925,SI266220200309225433,13,0
2926,SI266220200309225433,14,0
2927,SI266220200309225433,15,0
2928,SI266220200309225433,0,0
2929,SI266220200309225433,1,0
2930,SI266220200309225433,2,0
2931,SI266220200309225433,3,6915
2932,SI266220200309225433,4,0
2933,SI266220200309225433,5,0
2934,SI266220200309225433,6,0
2935,SI266220200309225433,7,1847
2936,SI266220200309225433,8,0
2937,SI266220200309225433,9,40
2938,SI266220200309225433,10,1
2939,SI266220200309225433,11,0
2940,SI266220200309225433,12,0
2941,SI266220200309225433,13,0
2942,SI266220200309225433,14,0
2943,SI266220200309225433,15,0
2944,SI266220200309225433,0,0
2945,SI266220200309225433,1,0
2946,SI266220200309225433,2,0
2947,SI266220200309225433,3,3712
2948,SI266220200309225433,4,0
2949,SI266220200309225433,5,0
2950,SI266220200309225433,6,0
2951,SI266220200309225433,7,964
2952,SI266220200309225433,8,0
2953,SI266220200309225433,9,169
2954,SI266220200309225433,10,0
2955,SI266220200309225433,11,0
2956,SI266220200309225433,12,0
2957,SI266220200309225433,13,0
2958,SI266220200309225433,14,0
2959,SI266220200309225433,15,0
2960,SI266220200309225433,0,0
2961,SI266220200309225433,1,0
2962,SI266220200309225433,2,0
2963,SI266220200309225433,3,2238
2964,SI266220200309225433,4,0
2965,SI266220200309225433,5,0
2966,SI266220200309225433,6,0
2967,SI266220200309225433,7,643
2968,SI266220200309225433,8,0
2969,SI266220200309225433,9,22
2970,SI266220200309225433,10,141
2971,SI266220200309225433,11,0
2972,SI266220200309225433,12,0
2973,SI266220200309225433,13,0
2974,SI266220200309225433,14,0
2975,SI266220200309225433,15,0
2976,SI266220200309225433,0,0
2977,SI266220200309225433,1,0
2978,SI266220200309225433,2,0
2979,SI266220200309225433,3,2150
2980,SI266220200309225433,4,0
2981,SI266220200309225433,5,0
2982,SI266220200309225433,6,0
2983,SI266220200309225433,7,816
2984,SI266220200309225433,8,0
2985,SI266220200309225433,9,95
2986,SI266220200309225433,10,63
2987,SI266220200309225433,11,0
2988,SI266220200309225433,12,0
2989,SI266220200309225433,13,0
2990,SI266220200309225433,14,0
2991,SI266220200309225433,15,0
2992,SI266220200309225433,0,0
2993,SI266220200309225433,1,0
2994,SI266220200309225433,2,0
2995,SI266220200309225433,3,760
2996,SI266220200309225433,4,0
2997,SI266220200309225433,5,0
2998,SI266220200309225433,6,0
2999,SI266220200309225433,7,596
3000,SI266220200309225433,8,0
3001,SI266220200309225433,9,0
3002,SI266220200309225433,10,0
3003,SI266220200309225433,11,0
3004,SI266220200309225433,12,0
3005,SI266220200309225433,13,0
3006,SI266220200309225433,14,0
3007,SI266220200309225433,15,0
3008,SI266220200309225433,0,0
3009,SI266220200309225433,1,0
3010,SI266220200309225433,2,0
3011,SI266220200309225433,3,484
3012,SI266220200309225433,4,0
3013,SI266220200309225433,5,0
3014,SI266220200309225433,6,0
3015,SI266220200309225433,7,382
3016,SI266220200309225433,8,0
3017,SI266220200309225433,9,0
3018,SI266220200309225433,10,0
3019,SI266220200309225433,11,0
3020,SI266220200309225433,12,0
3021,SI266220200309225433,13,0
3022,SI266220200309225433,14,0
3023,SI266220200309225433,15,0
3024,SI266220200309225433,0,0
3025,SI266220200309225433,1,0
3026,SI266220200309225433,2,0
3027,SI266220200309225433,3,555
3028,SI266220200309225433,4,0
3029,SI266220200309225433,5,0
3030,SI266220200309225433,6,0
3031,SI266220200309225433,7,454
3032,SI266220200309225433,8,0
3033,SI266220200309225433,9,0
3034,SI266220200309225433,10,0
3035,SI266220200309225433,11,0
3036,SI266220200309225433,12,0
3037,SI266220200309225433,13,0
3038,SI266220200309225433,14,0
3039,SI266220200309225433,15,0
3040,SI266220200309225433,0,0
3041,SI266220200309225433,1,0
3042,SI266220200309225433,2,0
3043,SI266220200309225433,3,618
3044,SI266220200309225433,4,0
3045,SI266220200309225433,5,0
3046,SI266220200309225433,6,0
3047,SI266220200309225433,7,525
3048,SI266220200309225433,8,0
3049,SI266220200309225433,9,28
3050,SI266220200309225433,10,0
3051,SI266220200309225433,11,0
3052,SI266220200309225433,12,0
3053,SI266220200309225433,13,0
3054,SI266220200309225433,14,0
3055,SI266220200309225433,15,0
3056,SI266220200309225433,0,0
3057,SI266220200309225433,1,0
3058,SI266220200309225433,2,0
3059,SI266220200309225433,3,243
3060,SI266220200309225433,4,0
3061,SI266220200309225433,5,0
3062,SI266220200309225433,6,0
3063,SI266220200309225433,7,271
3064,SI266220200309225433,8,0
3065,SI266220200309225433,9,0
3066,SI266220200309225433,10,0
3067,SI266220200309225433,11,0
3068,SI266220200309225433,12,0
3069,SI266220200309225433,13,0
3070,SI266220200309225433,14,0
3071,SI266220200309225433,15,0
3072,SI266220200309225433,0,0
3073,SI266220200309225433,1,0
3074,SI266220200309225433,2,0
3075,SI266220200309225433,3,809
3076,SI266220200309225433,4,0
3077,SI266220200309225433,5,0
3078,SI266220200309225433,6,0
3079,SI266220200309225433,7,694
3080,SI266220200309225433,8,0
3081,SI266220200309225433,9,81
3082,SI266220200309225433,10,0
3083,SI266220200309225433,11,0
3084,SI266220200309225433,12,0
3085,SI266220200309225433,13,0
3086,SI266220200309225433,14,0
3087,SI266220200309225433,15,0
3088,SI266220200309225433,0,0
3089,SI266220200309225433,1,0
3090,SI266220200309225433,2,0
3091,SI266220200309225433,3,785
3092,SI266220200309225433,4,0
3093,SI266220200309225433,5,0
3094,SI266220200309225433,6,0
3095,SI266220200309225433,7,676
3096,SI266220200309225433,8,0
3097,SI266220200309225433,9,68
3098,SI266220200309225433,10,0
3099,SI266220200309225433,11,0
3100,SI266220200309225433,12,0
3101,SI266220200309225433,13,0
3102,SI266220200309225433,14,0
3103,SI266220200309225433,15,0
3104,SI266220200309225433,0,0
3105,SI266220200309225433,1,0
3106,SI266220200309225433,2,0
3107,SI266220200309225433,3,315
3108,SI266220200309225433,4,0
3109,SI266220200309225433,5,0
3110,SI266220200309225433,6,0
3111,SI266220200309225433,7,462
3112,SI266220200309225433,8,0
3113,SI266220200309225433,9,2
3114,SI266220200309225433,10,0
3115,SI266220200309225433,11,0
3116,SI266220200309225433,12,0
3117,SI266220200309225433,13,0
3118,SI266220200309225433,14,0
3119,SI266220200309225433,15,0
3120,SI266220200309225433,0,0
3121,SI266220200309225433,1,0
3122,SI266220200309225433,2,0
3123,SI266220200309225433,3,760
3124,SI266220200309225433,4,0
3125,SI266220200309225433,5,0
3126,SI266220200309225433,6,0
3127,SI266220200309225433,7,596
3128,SI266220200309225433,8,0
3129,SI266220200309225433,9,197
3130,SI266220200309225433,10,0
3131,SI266220200309225433,11,0
3132,SI266220200309225433,12,0
3133,SI266220200309225433,13,0
3134,SI266220200309225433,14,0
3135,SI266220200309225433,15,0
3136,SI266220200309225433,0,0
3137,SI266220200309225433,1,0
3138,SI266220200309225433,2,0
3139,SI266220200309225433,3,654
3140,SI266220200309225433,4,0
3141,SI266220200309225433,5,0
3142,SI266220200309225433,6,0
3143,SI266220200309225433,7,540
3144,SI266220200309225433,8,0
3145,SI266220200309225433,9,117
3146,SI266220200309225433,10,0
3147,SI266220200309225433,11,0
3148,SI266220200309225433,12,0
3149,SI266220200309225433,13,0
3150,SI266220200309225433,14,0
3151,SI266220200309225433,15,0
3152,SI266220200309225433,0,0
3153,SI266220200309225433,1,0
3154,SI266220200309225433,2,0
3155,SI266220200309225433,3,818
3156,SI266220200309225433,4,0
3157,SI266220200309225433,5,0
3158,SI266220200309225433,6,0
3159,SI266220200309225433,7,715
3160,SI266220200309225433,8,0
3161,SI266220200309225433,9,150
3162,SI266220200309225433,10,0
3163,SI266220200309225433,11,0
3164,SI266220200309225433,12,0
3165,SI266220200309225433,13,0
3166,SI266220200309225433,14,0
3167,SI266220200309225433,15,0
3168,SI266220200309225433,0,0
3169,SI266220200309225433,1,0
3170,SI266220200309225433,2,0
3171,SI266220200309225433,3,839
3172,SI266220200309225433,4,0
3173,SI266220200309225433,5,0
3174,SI266220200309225433,6,0
3175,SI266220200309225433,7,718
3176,SI266220200309225433,8,0
3177,SI266220200309225433,9,249
3178,SI266220200309225433,10,0
3179,SI266220200309225433,11,0
3180,SI266220200309225433,12,0
3181,SI266220200309225433,13,0
3182,SI266220200309225433,14,0
3183,SI266220200309225433,15,0
3184,SI266220200309225433,0,0
3185,SI266220200309225433,1,0
3186,SI266220200309225433,2,0
3187,SI266220200309225433,3,624
3188,SI266220200309225433,4,0
3189,SI266220200309225433,5,0
3190,SI266220200309225433,6,0
3191,SI266220200309225433,7,625
3192,SI266220200309225433,8,0
3193,SI266220200309225433,9,0
3194,SI266220200309225433,10,0
3195,SI266220200309225433,11,0
3196,SI266220200309225433,12,0
3197,SI266220200309225433,13,0
3198,SI266220200309225433,14,0
3199,SI266220200309225433,15,0
3200,SI266220200309225433,0,0
3201,SI266220200309225433,1,0
3202,SI266220200309225433,2,0
3203,SI266220200309225433,3,755
3204,SI266220200309225433,4,0
3205,SI266220200309225433,5,0
3206,SI266220200309225433,6,0
3207,SI266220200309225433,7,685
3208,SI266220200309225433,8,0
3209,SI266220200309225433,9,344
3210,SI266220200309225433,10,0
3211,SI266220200309225433,11,0
3212,SI266220200309225433,12,0
3213,SI266220200309225433,13,0
3214,SI266220200309225433,14,0
3215,SI266220200309225433,15,0
3216,SI266220200309225433,0,0
3217,SI266220200309225433,1,0
3218,SI266220200309225433,2,0
3219,SI266220200309225433,3,764
3220,SI266220200309225433,4,0
3221,SI266220200309225433,5,0
3222,SI266220200309225433,6,0
3223,SI266220200309225433,7,651
3224,SI266220200309225433,8,0
3225,SI266220200309225433,9,214
3226,SI266220200309225433,10,0
3227,SI266220200309225433,11,0
3228,SI266220200309225433,12,0
3229,SI266220200309225433,13,0
3230,SI266220200309225433,14,0
3231,SI266220200309225433,15,0
3232,SI266220200309225433,0,0
3233,SI266220200309225433,1,0
3234,SI266220200309225433,2,0
3235,SI266220200309225433,3,712
3236,SI266220200309225433,4,0
3237,SI266220200309225433,5,0
3238,SI266220200309225433,6,0
3239,SI266220200309225433,7,522
3240,SI266220200309225433,8,0
3241,SI266220200309225433,9,1
3242,SI266220200309225433,10,0
3243,SI266220200309225433,11,0
3244,SI266220200309225433,12,0
3245,SI266220200309225433,13,0
3246,SI266220200309225433,14,0
3247,SI266220200309225433,15,0
3248,SI266220200309225433,0,0
3249,SI266220200309225433,1,0
3250,SI266220200309225433,2,0
3251,SI266220200309225433,3,893
3252,SI266220200309225433,4,0
3253,SI266220200309225433,5,0
3254,SI266220200309225433,6,0
3255,SI266220200309225433,7,772
3256,SI266220200309225433,8,0
3257,SI266220200309225433,9,225
3258,SI266220200309225433,10,0
3259,SI266220200309225433,11,0
3260,SI266220200309225433,12,0
3261,SI266220200309225433,13,0
3262,SI266220200309225433,14,0
3263,SI266220200309225433,15,0
3264,SI266220200309225433,0,0
3265,SI266220200309225433,1,0
3266,SI266220200309225433,2,0
3267,SI266220200309225433,3,790
3268,SI266220200309225433,4,0
3269,SI266220200309225433,5,0
3270,SI266220200309225433,6,0
3271,SI266220200309225433,7,738
3272,SI266220200309225433,8,0
3273,SI266220200309225433,9,93
3274,SI266220200309225433,10,0
3275,SI266220200309225433,11,0
3276,SI266220200309225433,12,0
3277,SI266220200309225433,13,0
3278,SI266220200309225433,14,0
3279,SI266220200309225433,15,0
3280,SI266220200309225433,0,0
3281,SI266220200309225433,1,0
3282,SI266220200309225433,2,0
3283,SI266220200309225433,3,728
3284,SI266220200309225433,4,0
3285,SI266220200309225433,5,0
3286,SI266220200309225433,6,0
3287,SI266220200309225433,7,654
3288,SI266220200309225433,8,0
3289,SI266220200309225433,9,157
3290,SI266220200309225433,10,0
3291,SI266220200309225433,11,0
3292,SI266220200309225433,12,0
3293,SI266220200309225433,13,0
3294,SI266220200309225433,14,0
3295,SI266220200309225433,15,0
3296,SI266220200309225433,0,0
3297,SI266220200309225433,1,0
3298,SI266220200309225433,2,1
3299,SI266220200309225433,3,786
3300,SI266220200309225433,4,0
3301,SI266220200309225433,5,0
3302,SI266220200309225433,6,0
3303,SI266220200309225433,7,700
3304,SI266220200309225433,8,0
3305,SI266220200309225433,9,405
3306,SI266220200309225433,10,0
3307,SI266220200309225433,11,0
3308,SI266220200309225433,12,0
3309,SI266220200309225433,13,0
3310,SI266220200309225433,14,0
3311,SI266220200309225433,15,0
3312,SI266220200309225433,0,0
3313,SI266220200309225433,1,0
3314,SI266220200309225433,2,0
3315,SI266220200309225433,3,771
3316,SI266220200309225433,4,0
3317,SI266220200309225433,5,0
3318,SI266220200309225433,6,0
3319,SI266220200309225433,7,599
3320,SI266220200309225433,8,0
3321,SI266220200309225433,9,15
3322,SI266220200309225433,10,0
3323,SI266220200309225433,11,0
3324,SI266220200309225433,12,0
3325,SI266220200309225433,13,0
3326,SI266220200309225433,14,0
3327,SI266220200309225433,15,0
3328,SI266220200309225433,0,0
3329,SI266220200309225433,1,0
3330,SI266220200309225433,2,0
3331,SI266220200309225433,3,875
3332,SI266220200309225433,4,0
3333,SI266220200309225433,5,0
3334,SI266220200309225433,6,0
3335,SI266220200309225433,7,805
3336,SI266220200309225433,8,0
3337,SI266220200309225433,9,310
3338,SI266220200309225433,10,0
3339,SI266220200309225433,11,0
3340,SI266220200309225433,12,0
3341,SI266220200309225433,13,0
3342,SI266220200309225433,14,0
3343,SI266220200309225433,15,0
3344,SI266220200309225433,0,0
3345,SI266220200309225433,1,0
3346,SI266220200309225433,2,0
3347,SI266220200309225433,3,862
3348,SI266220200309225433,4,0
3349,SI266220200309225433,5,0
3350,SI266220200309225433,6,0
3351,SI266220200309225433,7,778
3352,SI266220200309225433,8,0
3353,SI266220200309225433,9,212
3354,SI266220200309225433,10,0
3355,SI266220200309225433,11,0
3356,SI266220200309225433,12,0
3357,SI266220200309225433,13,0
3358,SI266220200309225433,14,0
3359,SI266220200309225433,15,0
3360,SI266220200309225433,0,0
3361,SI266220200309225433,1,0
3362,SI266220200309225433,2,0
3363,SI266220200309225433,3,474
3364,SI266220200309225433,4,0
3365,SI266220200309225433,5,0
3366,SI266220200309225433,6,0
3367,SI266220200309225433,7,554
3368,SI266220200309225433,8,0
3369,SI266220200309225433,9,0
3370,SI266220200309225433,10,0
3371,SI266220200309225433,11,0
3372,SI266220200309225433,12,0
3373,SI266220200309225433,13,0
3374,SI266220200309225433,14,0
3375,SI266220200309225433,15,0
3376,SI266220200309225433,0,0
3377,SI266220200309225433,1,0
3378,SI266220200309225433,2,0
3379,SI266220200309225433,3,795
3380,SI266220200309225433,4,0
3381,SI266220200309225433,5,0
3382,SI266220200309225433,6,0
3383,SI266220200309225433,7,715
3384,SI266220200309225433,8,0
3385,SI266220200309225433,9,317
3386,SI266220200309225433,10,0
3387,SI266220200309225433,11,0
3388,SI266220200309225433,12,0
3389,SI266220200309225433,13,0
3390,SI266220200309225433,14,0
3391,SI266220200309225433,15,0
3392,SI266220200309225433,0,0
3393,SI266220200309225433,1,0
3394,SI266220200309225433,2,0
3395,SI266220200309225433,3,770
3396,SI266220200309225433,4,0
3397,SI266220200309225433,5,0
3398,SI266220200309225433,6,0
3399,SI266220200309225433,7,657
3400,SI266220200309225433,8,0
3401,SI266220200309225433,9,174
3402,SI266220200309225433,10,0
3403,SI266220200309225433,11,0
3404,SI266220200309225433,12,0
3405,SI266220200309225433,13,0
3406,SI266220200309225433,14,0
3407,SI266220200309225433,15,0
3408,SI266220200309225433,0,0
3409,SI266220200309225433,1,0
3410,SI266220200309225433,2,0
3411,SI266220200309225433,3,870
3412,SI266220200309225433,4,0
3413,SI266220200309225433,5,0
3414,SI266220200309225433,6,0
3415,SI266220200309225433,7,731
3416,SI266220200309225433,8,0
3417,SI266220200309225433,9,129
3418,SI266220200309225433,10,0
3419,SI266220200309225433,11,0
3420,SI266220200309225433,12,0
3421,SI266220200309225433,13,0
3422,SI266220200309225433,14,0
3423,SI266220200309225433,15,0
3424,SI266220200309225433,0,0
3425,SI266220200309225433,1,0
3426,SI266220200309225433,2,0
3427,SI266220200309225433,3,885
3428,SI266220200309225433,4,0
3429,SI266220200309225433,5,0
3430,SI266220200309225433,6,0
3431,SI266220200309225433,7,800
3432,SI266220200309225433,8,0
3433,SI266220200309225433,9,275
3434,SI266220200309225433,10,0
3435,SI266220200309225433,11,0
3436,SI266220200309225433,12,0
3437,SI266220200309225433,13,0
3438,SI266220200309225433,14,0
3439,SI266220200309225433,15,0
3440,SI266220200309225433,0,0
3441,SI266220200309225433,1,0
3442,SI266220200309225433,2,0
3443,SI266220200309225433,3,919
3444,SI266220200309225433,4,0
3445,SI266220200309225433,5,0
3446,SI266220200309225433,6,0
3447,SI266220200309225433,7,792
3448,SI266220200309225433,8,0
3449,SI266220200309225433,9,80
3450,SI266220200309225433,10,0
3451,SI266220200309225433,11,0
3452,SI266220200309225433,12,0
3453,SI266220200309225433,13,0
3454,SI266220200309225433,14,0
3455,SI266220200309225433,15,0
3456,SI266220200309225433,0,0
3457,SI266220200309225433,1,0
3458,SI266220200309225433,2,0
3459,SI266220200309225433,3,815
3460,SI266220200309225433,4,0
3461,SI266220200309225433,5,0
3462,SI266220200309225433,6,0
3463,SI266220200309225433,7,813
3464,SI266220200309225433,8,0
3465,SI266220200309225433,9,293
3466,SI266220200309225433,10,0
3467,SI266220200309225433,11,0
3468,SI266220200309225433,12,0
3469,SI266220200309225433,13,0
3470,SI266220200309225433,14,0
3471,SI266220200309225433,15,0
3472,SI266220200309225433,0,0
3473,SI266220200309225433,1,0
3474,SI266220200309225433,2,0
3475,SI266220200309225433,3,798
3476,SI266220200309225433,4,0
3477,SI266220200309225433,5,0
3478,SI266220200309225433,6,0
3479,SI266220200309225433,7,743
3480,SI266220200309225433,8,0
3481,SI266220200309225433,9,279
3482,SI266220200309225433,10,0
3483,SI266220200309225433,11,0
3484,SI266220200309225433,12,0
3485,SI266220200309225433,13,0
3486,SI266220200309225433,14,0
3487,SI266220200309225433,15,0
3488,SI266220200309225433,0,0
3489,SI266220200309225433,1,0
3490,SI266220200309225433,2,0
3491,SI266220200309225433,3,594
3492,SI266220200309225433,4,0
3493,SI266220200309225433,5,0
3494,SI266220200309225433,6,0
3495,SI266220200309225433,7,549
3496,SI266220200309225433,8,0
3497,SI266220200309225433,9,0
3498,SI266220200309225433,10,0
3499,SI266220200309225433,11,0
3500,SI266220200309225433,12,0
3501,SI266220200309225433,13,0
3502,SI266220200309225433,14,0
3503,SI266220200309225433,15,0
3504,SI266220200309225433,0,0
3505,SI266220200309225433,1,0
3506,SI266220200309225433,2,0
3507,SI266220200309225433,3,926
3508,SI266220200309225433,4,0
3509,SI266220200309225433,5,0
3510,SI266220200309225433,6,0
3511,SI266220200309225433,7,834
3512,SI266220200309225433,8,0
3513,SI266220200309225433,9,384
3514,SI266220200309225433,10,0
3515,SI266220200309225433,11,0
3516,SI266220200309225433,12,0
3517,SI266220200309225433,13,0
3518,SI266220200309225433,14,0
3519,SI266220200309225433,15,0
3520,SI266220200309225433,0,0
3521,SI266220200309225433,1,0
3522,SI266220200309225433,2,0
3523,SI266220200309225433,3,850
3524,SI266220200309225433,4,0
3525,SI266220200309225433,5,0
3526,SI266220200309225433,6,0
3527,SI266220200309225433,7,782
3528,SI266220200309225433,8,0
3529,SI266220200309225433,9,141
3530,SI266220200309225433,10,0
3531,SI266220200309225433,11,0
3532,SI266220200309225433,12,0
3533,SI266220200309225433,13,0
3534,SI266220200309225433,14,0
3535,SI266220200309225433,15,0
3536,SI266220200309225433,0,0
3537,SI266220200309225433,1,0
3538,SI266220200309225433,2,0
3539,SI266220200309225433,3,844
3540,SI266220200309225433,4,0
